date,name,value,value_norm
1972-01-01,Furnas,1319,0.31381930762735716
1972-02-01,Furnas,1776,0.4424430059104981
1972-03-01,Furnas,1623,0.3993808049535603
1972-04-01,Furnas,892,0.193639178159302
1972-05-01,Furnas,596,0.11032929918378834
1972-06-01,Furnas,469,0.07458485786659161
1972-07-01,Furnas,618,0.11652124964818464
1972-08-01,Furnas,442,0.06698564593301434
1972-09-01,Furnas,384,0.05066141289051506
1972-10-01,Furnas,694,0.13791162397973544
1972-11-01,Furnas,1132,0.2611877286799887
1972-12-01,Furnas,1290,0.3056571911061075
1973-01-01,Furnas,1587,0.3892485223754573
1973-02-01,Furnas,1428,0.34449760765550236
1973-03-01,Furnas,920,0.20151984238671547
1973-04-01,Furnas,1133,0.26146918097382493
1973-05-01,Furnas,662,0.1289051505769772
1973-06-01,Furnas,502,0.08387278356318603
1973-07-01,Furnas,438,0.06585983675766957
1973-08-01,Furnas,380,0.049535603715170275
1973-09-01,Furnas,333,0.03630734590486912
1973-10-01,Furnas,486,0.07936954686180692
1973-11-01,Furnas,739,0.1505769772023642
1973-12-01,Furnas,1409,0.33915001407261464
1974-01-01,Furnas,1830,0.4576414297776526
1974-02-01,Furnas,1064,0.24204897269912748
1974-03-01,Furnas,1544,0.37714607374050096
1974-04-01,Furnas,1118,0.257247396566282
1974-05-01,Furnas,673,0.13200112580917533
1974-06-01,Furnas,661,0.12862369828314102
1974-07-01,Furnas,512,0.08668730650154799
1974-08-01,Furnas,405,0.05657191106107514
1974-09-01,Furnas,314,0.030959752321981414
1974-10-01,Furnas,411,0.05826062482409231
1974-11-01,Furnas,394,0.053475935828877004
1974-12-01,Furnas,1095,0.2507739938080495
1975-01-01,Furnas,1460,0.3535040810582606
1975-02-01,Furnas,1555,0.3802420489726991
1975-03-01,Furnas,871,0.1877286799887419
1975-04-01,Furnas,704,0.14072614691809737
1975-05-01,Furnas,502,0.08387278356318603
1975-06-01,Furnas,380,0.049535603715170275
1975-07-01,Furnas,414,0.05910498170560089
1975-08-01,Furnas,261,0.016042780748663103
1975-09-01,Furnas,241,0.010413734871939202
1975-10-01,Furnas,456,0.07092597804672107
1975-11-01,Furnas,987,0.2203771460737405
1975-12-01,Furnas,1196,0.2792006754855052
1976-01-01,Furnas,958,0.21221502955249086
1976-02-01,Furnas,1143,0.26428370391218686
1976-03-01,Furnas,1266,0.2989023360540388
1976-04-01,Furnas,962,0.21334083872783563
1976-05-01,Furnas,775,0.1607092597804672
1976-06-01,Furnas,753,0.15451730931607094
1976-07-01,Furnas,784,0.16324233042499298
1976-08-01,Furnas,744,0.15198423867154517
1976-09-01,Furnas,1068,0.24317478187447225
1976-10-01,Furnas,917,0.2006754855052069
1976-11-01,Furnas,1373,0.32901773149451163
1976-12-01,Furnas,1915,0.48156487475372917
1977-01-01,Furnas,1986,0.5015479876160991
1977-02-01,Furnas,1616,0.39741063889670697
1977-03-01,Furnas,1193,0.27835631860399657
1977-04-01,Furnas,1189,0.2772305094286518
1977-05-01,Furnas,698,0.13903743315508021
1977-06-01,Furnas,596,0.11032929918378834
1977-07-01,Furnas,467,0.07402195327891922
1977-08-01,Furnas,363,0.044750914719954966
1977-09-01,Furnas,583,0.10667041936391783
1977-10-01,Furnas,420,0.06079369546861806
1977-11-01,Furnas,832,0.17675204052913032
1977-12-01,Furnas,1449,0.35040810582606247
1978-01-01,Furnas,1919,0.48269068392907394
1978-02-01,Furnas,1268,0.2994652406417112
1978-03-01,Furnas,1224,0.2870813397129186
1978-04-01,Furnas,756,0.15536166619757952
1978-05-01,Furnas,707,0.14157050379960598
1978-06-01,Furnas,699,0.1393188854489164
1978-07-01,Furnas,495,0.08190261750633268
1978-08-01,Furnas,372,0.04728398536448072
1978-09-01,Furnas,354,0.042217844075429216
1978-10-01,Furnas,494,0.08162116521249649
1978-11-01,Furnas,892,0.193639178159302
1978-12-01,Furnas,1100,0.25218125527723045
1979-01-01,Furnas,1385,0.332395159020546
1979-02-01,Furnas,2413,0.6217281170841542
1979-03-01,Furnas,1422,0.3428088938924852
1979-04-01,Furnas,963,0.21362229102167182
1979-05-01,Furnas,808,0.16999718547706164
1979-06-01,Furnas,642,0.1232761047002533
1979-07-01,Furnas,578,0.10526315789473684
1979-08-01,Furnas,552,0.09794539825499579
1979-09-01,Furnas,733,0.14888826343934702
1979-10-01,Furnas,527,0.09090909090909091
1979-11-01,Furnas,946,0.2088376020264565
1979-12-01,Furnas,1651,0.4072614691809738
1980-01-01,Furnas,2690,0.6996904024767802
1980-02-01,Furnas,1929,0.485505206867436
1980-03-01,Furnas,1121,0.25809175344779056
1980-04-01,Furnas,1709,0.4235857022234731
1980-05-01,Furnas,915,0.20011258091753445
1980-06-01,Furnas,784,0.16324233042499298
1980-07-01,Furnas,674,0.13228257810301153
1980-08-01,Furnas,487,0.07965099915564311
1980-09-01,Furnas,492,0.0810582606248241
1980-10-01,Furnas,459,0.07177033492822968
1980-11-01,Furnas,824,0.17450042217844075
1980-12-01,Furnas,1762,0.4385026737967914
1981-01-01,Furnas,2713,0.7061638052350127
1981-02-01,Furnas,1297,0.30762735716296086
1981-03-01,Furnas,1216,0.28482972136222906
1981-04-01,Furnas,917,0.2006754855052069
1981-05-01,Furnas,698,0.13903743315508021
1981-06-01,Furnas,704,0.14072614691809737
1981-07-01,Furnas,504,0.08443568815085842
1981-08-01,Furnas,469,0.07458485786659161
1981-09-01,Furnas,355,0.04249929636926541
1981-10-01,Furnas,819,0.17309316070925979
1981-11-01,Furnas,1325,0.3155080213903743
1981-12-01,Furnas,2333,0.5992119335772587
1982-01-01,Furnas,2417,0.622853926259499
1982-02-01,Furnas,1820,0.45482690683929067
1982-03-01,Furnas,2845,0.7433155080213903
1982-04-01,Furnas,1651,0.4072614691809738
1982-05-01,Furnas,1061,0.2412046158176189
1982-06-01,Furnas,952,0.2105263157894737
1982-07-01,Furnas,760,0.1564874753729243
1982-08-01,Furnas,627,0.11905432029271037
1982-09-01,Furnas,488,0.0799324514494793
1982-10-01,Furnas,769,0.15902054601745005
1982-11-01,Furnas,798,0.16718266253869968
1982-12-01,Furnas,2073,0.526034337179848
1983-01-01,Furnas,3506,0.9293554742471151
1983-02-01,Furnas,3230,0.8516746411483254
1983-03-01,Furnas,3046,0.7998874190824655
1983-04-01,Furnas,2327,0.5975232198142415
1983-05-01,Furnas,1572,0.3850267379679144
1983-06-01,Furnas,2303,0.5907683647621729
1983-07-01,Furnas,1308,0.310723332395159
1983-08-01,Furnas,921,0.20180129468055166
1983-09-01,Furnas,1889,0.47424711511398815
1983-10-01,Furnas,1822,0.45538981142696305
1983-11-01,Furnas,1989,0.5023923444976077
1983-12-01,Furnas,3123,0.8215592457078525
1984-01-01,Furnas,2192,0.5595271601463552
1984-02-01,Furnas,1315,0.31269349845201233
1984-03-01,Furnas,994,0.22234731213059386
1984-04-01,Furnas,914,0.19983112862369826
1984-05-01,Furnas,861,0.18491415705037995
1984-06-01,Furnas,577,0.10498170560090064
1984-07-01,Furnas,466,0.07374050098508303
1984-08-01,Furnas,482,0.07824373768646214
1984-09-01,Furnas,547,0.0965381367858148
1984-10-01,Furnas,424,0.06191950464396285
1984-11-01,Furnas,631,0.12018012946805517
1984-12-01,Furnas,1326,0.3157894736842105
1985-01-01,Furnas,2594,0.6726709822685055
1985-02-01,Furnas,2210,0.5645933014354068
1985-03-01,Furnas,2434,0.6276386152547143
1985-04-01,Furnas,1343,0.3205741626794258
1985-05-01,Furnas,881,0.19054320292710386
1985-06-01,Furnas,680,0.1339712918660287
1985-07-01,Furnas,565,0.1016042780748663
1985-08-01,Furnas,476,0.07655502392344499
1985-09-01,Furnas,503,0.08415423585702222
1985-10-01,Furnas,470,0.0748663101604278
1985-11-01,Furnas,759,0.1562060230790881
1985-12-01,Furnas,1036,0.23416830847171402
1986-01-01,Furnas,1716,0.42555586828032643
1986-02-01,Furnas,1540,0.3760202645651562
1986-03-01,Furnas,1365,0.3267661131438221
1986-04-01,Furnas,806,0.16943428088938925
1986-05-01,Furnas,833,0.17703349282296652
1986-06-01,Furnas,555,0.09878975513650437
1986-07-01,Furnas,565,0.1016042780748663
1986-08-01,Furnas,590,0.10864058542077118
1986-09-01,Furnas,369,0.04643962848297214
1986-10-01,Furnas,294,0.025330706445257527
1986-11-01,Furnas,343,0.039121868843231065
1986-12-01,Furnas,1700,0.42105263157894735
1987-01-01,Furnas,1945,0.49000844356881507
1987-02-01,Furnas,1757,0.43709541232761046
1987-03-01,Furnas,1209,0.2828595553053757
1987-04-01,Furnas,1232,0.2893329580636082
1987-05-01,Furnas,838,0.17844075429214748
1987-06-01,Furnas,703,0.14044469462426118
1987-07-01,Furnas,548,0.09681958907965099
1987-08-01,Furnas,434,0.0647340275823248
1987-09-01,Furnas,573,0.10385589642555587
1987-10-01,Furnas,459,0.07177033492822968
1987-11-01,Furnas,590,0.10864058542077118
1987-12-01,Furnas,1345,0.3211370672670982
1988-01-01,Furnas,1303,0.309316070925978
1988-02-01,Furnas,1788,0.4458204334365325
1988-03-01,Furnas,1421,0.342527441598649
1988-04-01,Furnas,843,0.17984801576132844
1988-05-01,Furnas,713,0.14325921756262314
1988-06-01,Furnas,645,0.1241204615817619
1988-07-01,Furnas,435,0.06501547987616099
1988-08-01,Furnas,384,0.05066141289051506
1988-09-01,Furnas,321,0.03292991837883478
1988-10-01,Furnas,563,0.10104137348719391
1988-11-01,Furnas,655,0.12693498452012383
1988-12-01,Furnas,810,0.17056009006473402
1989-01-01,Furnas,1795,0.4477905994933858
1989-02-01,Furnas,1580,0.38727835631860397
1989-03-01,Furnas,1619,0.39825499577821555
1989-04-01,Furnas,893,0.1939206304531382
1989-05-01,Furnas,596,0.11032929918378834
1989-06-01,Furnas,553,0.09822685054883198
1989-07-01,Furnas,487,0.07965099915564311
1989-08-01,Furnas,476,0.07655502392344499
1989-09-01,Furnas,487,0.07965099915564311
1989-10-01,Furnas,437,0.06557838446383338
1989-11-01,Furnas,512,0.08668730650154799
1989-12-01,Furnas,1128,0.2600619195046439
1990-01-01,Furnas,1364,0.3264846608499859
1990-02-01,Furnas,639,0.12243174781874472
1990-03-01,Furnas,1086,0.24824092316352378
1990-04-01,Furnas,723,0.1460737405009851
1990-05-01,Furnas,630,0.11989867717421898
1990-06-01,Furnas,428,0.06304531381930761
1990-07-01,Furnas,432,0.06417112299465241
1990-08-01,Furnas,405,0.05657191106107514
1990-09-01,Furnas,462,0.07261469180973826
1990-10-01,Furnas,443,0.06726709822685054
1990-11-01,Furnas,384,0.05066141289051506
1990-12-01,Furnas,591,0.10892203771460737
1991-01-01,Furnas,1926,0.48466084998592734
1991-02-01,Furnas,1981,0.5001407261469181
1991-03-01,Furnas,1764,0.4390655783844638
1991-04-01,Furnas,1915,0.48156487475372917
1991-05-01,Furnas,1032,0.23304249929636925
1991-06-01,Furnas,677,0.13312693498452013
1991-07-01,Furnas,579,0.10554461018857303
1991-08-01,Furnas,425,0.06220095693779904
1991-09-01,Furnas,390,0.05235012665353222
1991-10-01,Furnas,666,0.13003095975232198
1991-11-01,Furnas,458,0.07148888263439349
1991-12-01,Furnas,809,0.17027863777089783
1992-01-01,Furnas,2875,0.7517590768364762
1992-02-01,Furnas,2406,0.6197579510273009
1992-03-01,Furnas,1408,0.33886856177877844
1992-04-01,Furnas,1052,0.23867154517309316
1992-05-01,Furnas,1003,0.2248803827751196
1992-06-01,Furnas,614,0.11539544047283987
1992-07-01,Furnas,597,0.11061075147762453
1992-08-01,Furnas,448,0.06867435969603153
1992-09-01,Furnas,695,0.13819307627357164
1992-10-01,Furnas,796,0.1666197579510273
1992-11-01,Furnas,1298,0.30790880945679705
1992-12-01,Furnas,1188,0.2769490571348156
1993-01-01,Furnas,1301,0.30875316633830563
1993-02-01,Furnas,1938,0.48803827751196166
1993-03-01,Furnas,1512,0.36813960033774273
1993-04-01,Furnas,1103,0.2530256121587391
1993-05-01,Furnas,717,0.1443850267379679
1993-06-01,Furnas,727,0.14719954967632987
1993-07-01,Furnas,502,0.08387278356318603
1993-08-01,Furnas,435,0.06501547987616099
1993-09-01,Furnas,457,0.07120743034055727
1993-10-01,Furnas,566,0.10188573036870249
1993-11-01,Furnas,437,0.06557838446383338
1993-12-01,Furnas,705,0.14100759921193357
1994-01-01,Furnas,1927,0.4849423022797636
1994-02-01,Furnas,845,0.18041092034900083
1994-03-01,Furnas,1224,0.2870813397129186
1994-04-01,Furnas,775,0.1607092597804672
1994-05-01,Furnas,868,0.18688432310723332
1994-06-01,Furnas,563,0.10104137348719391
1994-07-01,Furnas,458,0.07148888263439349
1994-08-01,Furnas,352,0.041654939487756816
1994-09-01,Furnas,273,0.019420208274697433
1994-10-01,Furnas,306,0.028708133971291856
1994-11-01,Furnas,460,0.07205178722206587
1994-12-01,Furnas,1062,0.2414860681114551
1995-01-01,Furnas,924,0.20264565156206024
1995-02-01,Furnas,2788,0.7272727272727273
1995-03-01,Furnas,1193,0.27835631860399657
1995-04-01,Furnas,998,0.22347312130593863
1995-05-01,Furnas,741,0.1511398817900366
1995-06-01,Furnas,532,0.09231635237827188
1995-07-01,Furnas,471,0.075147762454264
1995-08-01,Furnas,311,0.030115395440472835
1995-09-01,Furnas,273,0.019420208274697433
1995-10-01,Furnas,637,0.12186884323107233
1995-11-01,Furnas,617,0.11623979735434845
1995-12-01,Furnas,988,0.2206585983675767
1996-01-01,Furnas,1928,0.48522375457359973
1996-02-01,Furnas,1231,0.289051505769772
1996-03-01,Furnas,1431,0.34534196453701094
1996-04-01,Furnas,829,0.17590768364762172
1996-05-01,Furnas,664,0.1294680551646496
1996-06-01,Furnas,499,0.08302842668167745
1996-07-01,Furnas,442,0.06698564593301434
1996-08-01,Furnas,389,0.052068674359696025
1996-09-01,Furnas,681,0.1342527441598649
1996-10-01,Furnas,518,0.08837602026456515
1996-11-01,Furnas,1455,0.3520968195890796
1996-12-01,Furnas,1736,0.43118491415705035
1997-01-01,Furnas,3621,0.9617224880382774
1997-02-01,Furnas,1824,0.45595271601463544
1997-03-01,Furnas,1498,0.364199268224036
1997-04-01,Furnas,1066,0.24261187728679987
1997-05-01,Furnas,765,0.15789473684210525
1997-06-01,Furnas,863,0.18547706163805236
1997-07-01,Furnas,578,0.10526315789473684
1997-08-01,Furnas,437,0.06557838446383338
1997-09-01,Furnas,405,0.05657191106107514
1997-10-01,Furnas,502,0.08387278356318603
1997-11-01,Furnas,715,0.14382212215029552
1997-12-01,Furnas,1185,0.276104700253307
1998-01-01,Furnas,1191,0.2777934140163242
1998-02-01,Furnas,1248,0.2938361947649873
1998-03-01,Furnas,965,0.2141851956093442
1998-04-01,Furnas,676,0.13284548269068394
1998-05-01,Furnas,571,0.10329299183788349
1998-06-01,Furnas,513,0.08696875879538418
1998-07-01,Furnas,362,0.044469462426118773
1998-08-01,Furnas,360,0.043906557838446374
1998-09-01,Furnas,260,0.01576132845482691
1998-10-01,Furnas,501,0.08359133126934984
1998-11-01,Furnas,525,0.09034618632141853
1998-12-01,Furnas,1010,0.226850548831973
1999-01-01,Furnas,1681,0.4157050379960596
1999-02-01,Furnas,1410,0.33943146636645083
1999-03-01,Furnas,1545,0.37742752603433716
1999-04-01,Furnas,754,0.15479876160990713
1999-05-01,Furnas,531,0.09203490008443568
1999-06-01,Furnas,502,0.08387278356318603
1999-07-01,Furnas,400,0.055164649591894176
1999-08-01,Furnas,278,0.02082746974387841
1999-09-01,Furnas,290,0.02420489726991274
1999-10-01,Furnas,210,0.0016887137630171647
1999-11-01,Furnas,335,0.03687025049254151
1999-12-01,Furnas,796,0.1666197579510273
2000-01-01,Furnas,2248,0.5752884886011821
2000-02-01,Furnas,1817,0.45398254995778214
2000-03-01,Furnas,1376,0.3298620883760202
2000-04-01,Furnas,811,0.17084154235857021
2000-05-01,Furnas,540,0.09456797072896145
2000-06-01,Furnas,493,0.0813397129186603
2000-07-01,Furnas,419,0.06051224317478187
2000-08-01,Furnas,380,0.049535603715170275
2000-09-01,Furnas,558,0.09963411201801295
2000-10-01,Furnas,302,0.027582324795947084
2000-11-01,Furnas,703,0.14044469462426118
2000-12-01,Furnas,1013,0.22769490571348158
2001-01-01,Furnas,896,0.19476498733464678
2001-02-01,Furnas,713,0.14325921756262314
2001-03-01,Furnas,628,0.11933577258654657
2001-04-01,Furnas,494,0.08162116521249649
2001-05-01,Furnas,374,0.0478468899521531
2001-06-01,Furnas,294,0.025330706445257527
2001-07-01,Furnas,250,0.012946805516464953
2001-08-01,Furnas,217,0.0036588798198705294
2001-09-01,Furnas,272,0.01913875598086124
2001-10-01,Furnas,400,0.055164649591894176
2001-11-01,Furnas,567,0.10216718266253871
2001-12-01,Furnas,1029,0.23219814241486067
2002-01-01,Furnas,1240,0.29158457641429775
2002-02-01,Furnas,1982,0.5004221784407543
2002-03-01,Furnas,1147,0.26540951308753163
2002-04-01,Furnas,641,0.1229946524064171
2002-05-01,Furnas,512,0.08668730650154799
2002-06-01,Furnas,420,0.06079369546861806
2002-07-01,Furnas,381,0.04981705600900647
2002-08-01,Furnas,308,0.029271038558964256
2002-09-01,Furnas,354,0.042217844075429216
2002-10-01,Furnas,222,0.005066141289051501
2002-11-01,Furnas,549,0.09710104137348718
2002-12-01,Furnas,998,0.22347312130593863
2003-01-01,Furnas,1882,0.47227694905713474
2003-02-01,Furnas,1396,0.3354911342527441
2003-03-01,Furnas,1072,0.24430059104981708
2003-04-01,Furnas,718,0.1446664790318041
2003-05-01,Furnas,531,0.09203490008443568
2003-06-01,Furnas,394,0.053475935828877004
2003-07-01,Furnas,385,0.05094286518435125
2003-08-01,Furnas,271,0.018857303687025047
2003-09-01,Furnas,261,0.016042780748663103
2003-10-01,Furnas,302,0.027582324795947084
2003-11-01,Furnas,433,0.0644525752884886
2003-12-01,Furnas,916,0.2003940332113707
2004-01-01,Furnas,1252,0.29496200394033206
2004-02-01,Furnas,1614,0.3968477343090346
2004-03-01,Furnas,1326,0.3157894736842105
2004-04-01,Furnas,1048,0.2375457359977484
2004-05-01,Furnas,761,0.15676892766676048
2004-06-01,Furnas,692,0.13734871939206306
2004-07-01,Furnas,564,0.10132282578103011
2004-08-01,Furnas,386,0.051224317478187446
2004-09-01,Furnas,294,0.025330706445257527
2004-10-01,Furnas,483,0.07852518998029834
2004-11-01,Furnas,520,0.08893892485223756
2004-12-01,Furnas,1526,0.37207993245144944
2005-01-01,Furnas,2239,0.5727554179566564
2005-02-01,Furnas,1713,0.42471151139881785
2005-03-01,Furnas,1541,0.3763017168589924
2005-04-01,Furnas,874,0.18857303687025048
2005-05-01,Furnas,950,0.20996341120180131
2005-06-01,Furnas,676,0.13284548269068394
2005-07-01,Furnas,561,0.10047846889952153
2005-08-01,Furnas,416,0.05966788629327329
2005-09-01,Furnas,477,0.07683647621728118
2005-10-01,Furnas,392,0.05291303124120462
2005-11-01,Furnas,721,0.14551083591331268
2005-12-01,Furnas,1352,0.3231072333239516
2006-01-01,Furnas,1114,0.2561215873909372
2006-02-01,Furnas,1161,0.26934984520123834
2006-03-01,Furnas,1377,0.3301435406698564
2006-04-01,Furnas,673,0.13200112580917533
2006-05-01,Furnas,495,0.08190261750633268
2006-06-01,Furnas,425,0.06220095693779904
2006-07-01,Furnas,362,0.044469462426118773
2006-08-01,Furnas,283,0.022234731213059376
2006-09-01,Furnas,325,0.034055727554179564
2006-10-01,Furnas,472,0.07542921474810019
2006-11-01,Furnas,671,0.13143822122150295
2006-12-01,Furnas,1268,0.2994652406417112
2007-01-01,Furnas,3364,0.8893892485223754
2007-02-01,Furnas,2146,0.5465803546298903
2007-03-01,Furnas,948,0.20940050661412893
2007-04-01,Furnas,746,0.15254714325921756
2007-05-01,Furnas,601,0.11173656065296933
2007-06-01,Furnas,527,0.09090909090909091
2007-07-01,Furnas,463,0.07289614410357445
2007-08-01,Furnas,354,0.042217844075429216
2007-09-01,Furnas,241,0.010413734871939202
2007-10-01,Furnas,294,0.025330706445257527
2007-11-01,Furnas,647,0.12468336616943429
2007-12-01,Furnas,880,0.19026175063326767
2008-01-01,Furnas,1092,0.24992963692654094
2008-02-01,Furnas,1737,0.43146636645088654
2008-03-01,Furnas,1758,0.43737686462144665
2008-04-01,Furnas,1448,0.3501266535322263
2008-05-01,Furnas,771,0.15958345060512244
2008-06-01,Furnas,624,0.1182099634112018
2008-07-01,Furnas,460,0.07205178722206587
2008-08-01,Furnas,433,0.0644525752884886
2008-09-01,Furnas,418,0.06023079088094568
2008-10-01,Furnas,477,0.07683647621728118
2008-11-01,Furnas,866,0.18632141851956094
2008-12-01,Furnas,1558,0.38108640585420767
2009-01-01,Furnas,2028,0.5133689839572193
2009-02-01,Furnas,2485,0.6419926822403603
2009-03-01,Furnas,1619,0.39825499577821555
2009-04-01,Furnas,1643,0.40500985083028423
2009-05-01,Furnas,843,0.17984801576132844
2009-06-01,Furnas,696,0.13847452856740783
2009-07-01,Furnas,630,0.11989867717421898
2009-08-01,Furnas,525,0.09034618632141853
2009-09-01,Furnas,705,0.14100759921193357
2009-10-01,Furnas,828,0.17562623135378552
2009-11-01,Furnas,658,0.1277793414016324
2009-12-01,Furnas,1813,0.4528567407824374
2010-01-01,Furnas,1811,0.452293836194765
2010-02-01,Furnas,1026,0.2313537855333521
2010-03-01,Furnas,1268,0.2994652406417112
2010-04-01,Furnas,807,0.16971573318322544
2010-05-01,Furnas,579,0.10554461018857303
2010-06-01,Furnas,478,0.07711792851111737
2010-07-01,Furnas,426,0.062482409231635234
2010-08-01,Furnas,301,0.02730087250211089
2010-09-01,Furnas,284,0.022516183506895583
2010-10-01,Furnas,455,0.07064452575288488
2010-11-01,Furnas,861,0.18491415705037995
2010-12-01,Furnas,1512,0.36813960033774273
2011-01-01,Furnas,2959,0.7754010695187166
2011-02-01,Furnas,1087,0.24852237545735997
2011-03-01,Furnas,1931,0.48606811145510836
2011-04-01,Furnas,1063,0.2417675204052913
2011-05-01,Furnas,698,0.13903743315508021
2011-06-01,Furnas,628,0.11933577258654657
2011-07-01,Furnas,488,0.0799324514494793
2011-08-01,Furnas,388,0.05178722206585983
2011-09-01,Furnas,298,0.0264565156206023
2011-10-01,Furnas,459,0.07177033492822968
2011-11-01,Furnas,515,0.08753166338305657
2011-12-01,Furnas,1648,0.4064171122994652
2012-01-01,Furnas,2628,0.6822403602589361
2012-02-01,Furnas,1225,0.2873627920067548
2012-03-01,Furnas,910,0.19870531944835348
2012-04-01,Furnas,724,0.1463551927948213
2012-05-01,Furnas,675,0.13256403039684775
2012-06-01,Furnas,740,0.1508584294962004
2012-07-01,Furnas,508,0.08556149732620322
2012-08-01,Furnas,340,0.03827751196172249
2012-09-01,Furnas,262,0.016324233042499296
2012-10-01,Furnas,253,0.013791162397973546
2012-11-01,Furnas,435,0.06501547987616099
2012-12-01,Furnas,665,0.1297495074584858
